episode,epsilon,reward,steps,success,risk_exposure,redundant_actions,escalation_attempts,mean_loss
23765.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,3.638947010040283
23766.0,0.05,12.350000000000001,11.0,1.0,0.9,0.0,2.0,2.5443385676904158
23767.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.9212661013007164
23768.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.7474198639392853
23769.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,3.1128190457820892
23770.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.0635988116264343
23771.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.229725466834174
23772.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.5365985565715365
23773.0,0.05,16.82,4.0,1.0,0.18,0.0,1.0,2.5774239599704742
23774.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,3.7874647974967957
23775.0,0.05,-8.25,9.0,0.0,0.0,0.0,0.0,2.583675159348382
23776.0,0.05,-6.68,11.0,0.0,0.18,0.0,1.0,1.4097918434576555
23777.0,0.05,-8.25,9.0,0.0,0.0,0.0,0.0,3.0093633002705045
23778.0,0.05,16.05,7.0,1.0,0.2,0.0,1.0,1.6218646594456263
23779.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,5.4456188678741455
23780.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.147956573963165
23781.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,5.7683727741241455
23782.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.7004445791244507
23783.0,0.05,15.55,9.0,1.0,0.2,0.0,1.0,1.7295416394869487
23784.0,0.05,15.55,8.0,1.0,0.45,0.0,1.0,2.67166168987751
23785.0,0.05,16.3,6.0,1.0,0.2,0.0,1.0,3.593846340974172
23786.0,0.05,16.82,4.0,1.0,0.18,0.0,1.0,2.180201232433319
23787.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.7858253717422485
23788.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.7891762256622314
23789.0,0.05,15.8,8.0,1.0,0.2,0.0,1.0,1.5850360505282879
23790.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.882352066040039
23791.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,0.7934077829122543
23792.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,2.508447070916494
23793.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.6047507524490356
23794.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,5.322472929954529
23795.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.2820470333099365
23796.0,0.05,-1.0,5.0,0.0,0.0,0.0,0.0,1.9292810559272766
23797.0,0.05,16.32,6.0,1.0,0.18,0.0,1.0,1.7733287612597148
23798.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.571737341582775
23799.0,0.05,-6.43,10.0,0.0,0.18,0.0,1.0,1.3890958189964295
23800.0,0.05,16.82,4.0,1.0,0.18,0.0,1.0,3.076928287744522
23801.0,0.05,16.3,6.0,1.0,0.2,0.0,1.0,2.983913838863373
23802.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.854455590248108
23803.0,0.05,14.149999999999999,3.0,1.0,0.1,0.0,1.0,3.5148874123891196
23804.0,0.05,16.3,6.0,1.0,0.2,0.0,1.0,2.6095289389292398
23805.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,3.0599889755249023
23806.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,3.121866226196289
23807.0,0.05,15.8,8.0,1.0,0.2,0.0,1.0,3.4367267936468124
23808.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,0.9903107285499573
23809.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.4068441987037659
23810.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.0422998666763306
23811.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,2.673401355743408
23812.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.3097907900810242
23813.0,0.05,15.8,8.0,1.0,0.2,0.0,1.0,1.8662624508142471
23814.0,0.05,16.45,5.0,1.0,0.3,0.0,1.0,1.8261649370193482
23815.0,0.05,10.4,9.0,1.0,1.35,0.0,3.0,1.83377026187049
23816.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,2.41492768128713
23817.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.4187206029891968
23818.0,0.05,16.3,6.0,1.0,0.2,0.0,1.0,2.7031726638476052
23819.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.7911006212234497
23820.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.903951346874237
23821.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.3141771405935287
23822.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.5143870413303375
23823.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,0.8297851383686066
23824.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.0651492476463318
23825.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,3.793238878250122
23826.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,4.782140493392944
23827.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.765188366174698
23828.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.107349991798401
23829.0,0.05,-0.75,4.0,0.0,0.0,0.0,0.0,2.08759868144989
23830.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.1253527402877808
23831.0,0.05,16.3,6.0,1.0,0.2,0.0,1.0,2.651968459288279
23832.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.4356632828712463
23833.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.9471096992492676
23834.0,0.05,10.4,9.0,1.0,1.35,0.0,3.0,2.6302059292793274
23835.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,4.0324859619140625
23836.0,0.05,16.82,4.0,1.0,0.18,0.0,1.0,1.2938502356410027
23837.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.769537848234177
23838.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.443000912666321
23839.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.4321464002132416
23840.0,0.05,16.3,6.0,1.0,0.2,0.0,1.0,2.1644854843616486
23841.0,0.05,13.45,5.0,1.0,0.3,0.0,1.0,2.562505340576172
23842.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.4647881269454954
23843.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.9823859333992004
23844.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.494861900806427
23845.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.0650413201914892
23846.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.283159375190735
23847.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.5951519012451172
23848.0,0.05,16.05,7.0,1.0,0.2,0.0,1.0,2.303472535950797
23849.0,0.05,13.350000000000001,7.0,1.0,0.9,0.0,2.0,2.4720413514545987
23850.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.7043971717357635
23851.0,0.05,16.05,7.0,1.0,0.2,0.0,1.0,2.0350440996033803
23852.0,0.05,16.57,5.0,1.0,0.18,0.0,1.0,2.6466742753982544
23853.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.1999552249908447
23854.0,0.05,13.100000000000001,8.0,1.0,0.9,0.0,2.0,2.6722905710339546
23855.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.130399227142334
23856.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.9807976737618447
23857.0,0.05,13.45,5.0,1.0,0.3,0.0,1.0,2.3793233394622804
23858.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.953811526298523
23859.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.6709868386387825
23860.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.1249629259109497
23861.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.6404891808827717
23862.0,0.05,15.32,10.0,1.0,0.18,0.0,1.0,2.2587738811969755
23863.0,0.05,9.65,12.0,1.0,1.35,0.0,3.0,1.887260804573695
23864.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.3518072366714478
23865.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.6698288917541504
23866.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,0.9748266339302063
23867.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.047870635986328
23868.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.6947386503219604
23869.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.86863022380405
23870.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.6842514276504517
23871.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.7754350900650024
23872.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.4129119753837585
23873.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,0.6417971849441528
23874.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.7831255316734316
23875.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.7208709716796875
23876.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,1.8121980428695679
23877.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.347017115354538
23878.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.3291943073272705
23879.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.3678168654441833
23880.0,0.05,13.899999999999999,4.0,1.0,0.1,0.0,1.0,3.076985090970993
23881.0,0.05,16.65,5.0,1.0,0.1,0.0,1.0,2.1925801277160644
23882.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.792266368865967
23883.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.5489372313022614
23884.0,0.05,9.65,12.0,1.0,1.35,0.0,3.0,2.410547853757938
23885.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.2467122375965118
23886.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.1244214375813804
23887.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.2142632901668549
23888.0,0.05,12.600000000000001,10.0,1.0,0.9,0.0,2.0,3.40351459980011
23889.0,0.05,15.95,7.0,1.0,0.3,0.0,1.0,2.1281993559428622
23890.0,0.05,16.05,7.0,1.0,0.2,0.0,1.0,2.730898908206395
23891.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.4743261337280273
23892.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.679378913508521
23893.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.0247618347406386
23894.0,0.05,-6.25,1.0,0.0,0.0,0.0,0.0,3.9430856704711914
23895.0,0.05,16.2,6.0,1.0,0.3,0.0,1.0,2.282511313756307
23896.0,0.05,16.95,3.0,1.0,0.3,0.0,1.0,1.879330853621165
23897.0,0.05,14.149999999999999,3.0,1.0,0.1,0.0,1.0,2.2274345556894937
23898.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.0493937134742737
23899.0,0.05,15.8,8.0,1.0,0.2,0.0,1.0,2.469513177871704
23900.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.6665460666020713
23901.0,0.05,16.57,5.0,1.0,0.18,0.0,1.0,1.9830138266086579
23902.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.432173401117325
23903.0,0.05,16.3,6.0,1.0,0.2,0.0,1.0,2.2272962455948195
23904.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.258350604110294
23905.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.530274361371994
23906.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,2.714841842651367
23907.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.216623170035226
23908.0,0.05,15.7,8.0,1.0,0.3,0.0,1.0,2.3085023388266563
23909.0,0.05,15.55,9.0,1.0,0.2,0.0,1.0,2.485016316175461
23910.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.66049302816391
23911.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.9068259298801422
23912.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.6023181279500327
23913.0,0.05,16.82,4.0,1.0,0.18,0.0,1.0,1.2456840723752975
23914.0,0.05,10.15,11.0,1.0,1.1,0.0,3.0,2.4763251705603166
23915.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,4.5780651569366455
23916.0,0.05,17.4,2.0,1.0,0.1,0.0,1.0,1.0384050607681274
23917.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.689728319644928
23918.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.8040476888418198
23919.0,0.05,-7.0,4.0,0.0,0.0,0.0,0.0,1.309408962726593
23920.0,0.05,-7.0,4.0,0.0,0.0,0.0,0.0,3.2449772655963898
23921.0,0.05,12.850000000000001,9.0,1.0,0.9,0.0,2.0,2.3719318442874484
23922.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.3822424709796906
23923.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.608765482902527
23924.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.8376455754041672
23925.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.9239068627357483
23926.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.9291741609573365
23927.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.8829654455184937
23928.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,1.4066998660564423
23929.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,3.6596701939900718
23930.0,0.05,-6.5,2.0,0.0,0.0,0.0,0.0,1.4004543796181679
23931.0,0.05,16.05,7.0,1.0,0.2,0.0,1.0,2.025725322110312
23932.0,0.05,15.8,7.0,1.0,0.45,0.0,1.0,1.9285851163523537
23933.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,1.571681837240855
23934.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.3663713733355203
23935.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.301447421312332
23936.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.1965097870145525
23937.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.3209280371665955
23938.0,0.05,16.45,5.0,1.0,0.3,0.0,1.0,1.5309456706047058
23939.0,0.05,15.7,8.0,1.0,0.3,0.0,1.0,2.733592100441456
23940.0,0.05,-6.43,10.0,0.0,0.18,0.0,1.0,1.4710438877344132
23941.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.7923792004585266
23942.0,0.05,-6.7,11.0,0.0,0.2,0.0,1.0,2.5915186296809805
23943.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.6727243661880493
23944.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,4.894536733627319
23945.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.27431529547487
23946.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,4.165766596794128
23947.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.1178105175495148
23948.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.974479568004608
23949.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.3913511782884598
23950.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.0779886186122893
23951.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,4.53069007396698
23952.0,0.05,-6.18,9.0,0.0,0.18,0.0,1.0,2.566334512498644
23953.0,0.05,16.9,4.0,1.0,0.1,0.0,1.0,3.7763324975967407
23954.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,4.010433197021484
23955.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.4730304300785066
23956.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.0997880697250366
23957.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,3.0536784529685974
23958.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.647053917249044
23959.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,1.2917693820264604
23960.0,0.05,14.149999999999999,3.0,1.0,0.1,0.0,1.0,2.6537091732025146
23961.0,0.05,16.3,6.0,1.0,0.2,0.0,1.0,2.3851049542427063
23962.0,0.05,-8.0,8.0,0.0,0.0,0.0,0.0,2.8790038749575615
23963.0,0.05,16.45,5.0,1.0,0.3,0.0,1.0,2.6874768018722532
23964.0,0.05,16.07,7.0,1.0,0.18,0.0,1.0,1.7254333304507392
23965.0,0.05,15.55,9.0,1.0,0.2,0.0,1.0,2.833315054575602
23966.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.2000614523887636
23967.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,3.027259051799774
23968.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.4423903226852417
23969.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.7181433856487274
23970.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,1.7384159564971924
23971.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,3.1164876222610474
23972.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.3663092454274497
23973.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.793770682066679
23974.0,0.05,15.55,9.0,1.0,0.2,0.0,1.0,3.359551787376404
23975.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,2.895268565416336
23976.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,3.1667802929878235
23977.0,0.05,17.05,3.0,1.0,0.2,0.0,1.0,1.7098329464594524
23978.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,1.4052297174930573
23979.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.4590311646461487
23980.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.2755228579044342
23981.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,1.9258593171834946
23982.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,4.1982318957646685
23983.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.9916200041770935
23984.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,3.0350217156940036
23985.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,3.3381381928920746
23986.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.419176172465086
23987.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.0949315892325506
23988.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,3.3558133443196616
23989.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,1.3747923374176025
23990.0,0.05,15.57,9.0,1.0,0.18,0.0,1.0,2.1152225931485495
23991.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,3.5142736196517945
23992.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.079976717631022
23993.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,4.058154582977295
23994.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,1.7884842455387115
23995.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.847574234008789
23996.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,0.575443685054779
23997.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.8790069743990898
23998.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.4470499753952026
23999.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.04926374885771
24000.0,0.05,-6.68,11.0,0.0,0.18,0.0,1.0,3.0867967930707065
24001.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.5344452857971191
24002.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,1.9204339186350505
24003.0,0.05,12.850000000000001,9.0,1.0,0.9,0.0,2.0,2.1120795475112066
24004.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.7135287821292877
24005.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.5131287972132363
24006.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,1.5317132472991943
24007.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.634605184197426
24008.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.6055780053138733
24009.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.473232905069987
24010.0,0.05,12.850000000000001,9.0,1.0,0.9,0.0,2.0,2.488534755176968
24011.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.6137846836021967
24012.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,1.8877362410227458
24013.0,0.05,-10.350000000000001,13.0,0.0,1.35,0.0,3.0,2.2676753401756287
24014.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.494889650079939
24015.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.9301906824111938
24016.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.8084442019462585
24017.0,0.05,10.8,4.0,1.0,0.2,0.0,1.0,2.2473606914281845
24018.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.8622073531150818
24019.0,0.05,5.220000000000001,13.0,1.0,1.53,0.0,4.0,1.9809791308182936
24020.0,0.05,15.82,8.0,1.0,0.18,0.0,1.0,2.3070167899131775
24021.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.4465599010388055
24022.0,0.05,16.07,7.0,1.0,0.18,0.0,1.0,1.7140726234231676
24023.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.6800647974014282
24024.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.7216216921806335
24025.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.672866510020362
24026.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.9197791985103063
24027.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,4.982560634613037
24028.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.424116313457489
24029.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.5339046120643616
24030.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,1.5372533003489177
24031.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.9705588817596436
24032.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,1.4233882874250412
24033.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.2733298341433206
24034.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.8461556434631348
24035.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,0.6085940301418304
24036.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.2748401761054993
24037.0,0.05,16.32,6.0,1.0,0.18,0.0,1.0,2.134516626596451
24038.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.2863616943359375
24039.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.3603816628456116
24040.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.478886353118079
24041.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.2056095798810325
24042.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.5612764954566956
24043.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.7971101850271225
24044.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.02387335896492
24045.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,1.8426217325031757
24046.0,0.05,-1.75,8.0,0.0,0.0,0.0,0.0,2.3154792711138725
24047.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.952219396829605
24048.0,0.05,16.8,4.0,1.0,0.2,0.0,1.0,1.962730534374714
24049.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.872405469417572
24050.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.2455196579297385
24051.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.3749879598617554
24052.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.077411969502767
24053.0,0.05,-2.0,9.0,0.0,0.0,0.0,0.0,2.271904044681125
24054.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,1.7094753980636597
24055.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.5024050027132034
24056.0,0.05,-6.43,10.0,0.0,0.18,0.0,1.0,2.430625689029694
24057.0,0.05,-10.28,9.0,0.0,0.28,0.0,2.0,2.2664806975258722
24058.0,0.05,13.899999999999999,4.0,1.0,0.1,0.0,1.0,3.3551722317934036
24059.0,0.05,16.07,7.0,1.0,0.18,0.0,1.0,1.477304790701185
24060.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,3.13478022813797
24061.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.649670645594597
24062.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.121828476587931
24063.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,4.246171474456787
24064.0,0.05,-6.7,11.0,0.0,0.2,0.0,1.0,3.095271595499732
24065.0,0.05,15.32,10.0,1.0,0.18,0.0,1.0,1.9928447127342224
24066.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.8526816765467324
24067.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,2.3143138885498047
24068.0,0.05,15.55,8.0,1.0,0.45,0.0,1.0,1.6866912543773651
24069.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,0.6538063188393911
24070.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.8941893180211387
24071.0,0.05,-6.5,2.0,0.0,0.0,0.0,0.0,3.2937769889831543
24072.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.765732526779175
24073.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.0840228199958801
24074.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,1.7465596397717793
24075.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,1.6801568965117137
24076.0,0.05,16.7,4.0,1.0,0.3,0.0,1.0,1.6472722291946411
24077.0,0.05,15.82,8.0,1.0,0.18,0.0,1.0,2.579408396035433
24078.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.148337687764849
24079.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.4667669534683228
24080.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.24918646471841
24081.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,4.083374619483948
24082.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,2.9260950783888497
24083.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,2.5568220615386963
24084.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,1.5432326197624207
24085.0,0.05,15.82,8.0,1.0,0.18,0.0,1.0,1.9740366339683533
24086.0,0.05,-1.25,6.0,0.0,0.0,0.0,0.0,1.4472720523675282
24087.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.257527674947466
24088.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.716141871043614
24089.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,1.3316539824008942
24090.0,0.05,17.15,3.0,1.0,0.1,0.0,1.0,4.624511996905009
24091.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,0.8387755304574966
24092.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.245375871658325
24093.0,0.05,17.3,2.0,1.0,0.2,0.0,1.0,2.305321753025055
24094.0,0.05,-1.5,7.0,0.0,0.0,0.0,0.0,2.3385656220572337
24095.0,0.05,-2.25,10.0,0.0,0.0,0.0,0.0,1.9728463888168335
